Date,Open,High,Low,Close,Volume
2017-02-28 00:00:00-05:00,31.840432594098008,31.92405219589711,31.752166474350418,31.819528579711914,93931600
2017-03-01 00:00:00-05:00,32.02857472857813,32.55351782284726,31.961216169750056,32.46989822387695,145658400
2017-03-02 00:00:00-05:00,32.51868449391521,32.58372157936261,32.23066058389432,32.27711868286133,104844000
2017-03-03 00:00:00-05:00,32.2352988151453,32.47918959499792,32.191165759026184,32.46757507324219,84432400
2017-03-06 00:00:00-05:00,32.372351154590945,32.46526381365127,32.19350093137895,32.36538314819336,87000000
2017-03-07 00:00:00-05:00,32.30033596237388,32.51402969503184,32.23762038014406,32.40718460083008,69785200
2017-03-08 00:00:00-05:00,32.27478913289014,32.472225393092835,32.24459562589508,32.28640365600586,74828800
2017-03-09 00:00:00-05:00,32.22601383439556,32.23762481352184,31.833466336193222,32.212074279785156,88623600
2017-03-10 00:00:00-05:00,32.344463031597016,32.37001355709051,32.20277439827014,32.318912506103516,78451200
2017-03-13 00:00:00-04:00,32.25156826901258,32.386285414913104,32.24460026299205,32.332862854003906,69686800
2017-03-14 00:00:00-04:00,32.35608175981569,32.43737631932084,32.249233127239414,32.28407669067383,61236400
2017-03-15 00:00:00-04:00,32.38163942216788,32.69288880959181,32.2933732951278,32.62553024291992,102767200
2017-03-16 00:00:00-04:00,32.68591163745008,32.755595215872894,32.57906301130123,32.6789436340332,76928000
2017-03-17 00:00:00-04:00,32.75095902886133,32.75095902886133,32.493132188353286,32.516361236572266,175540000
2017-03-20 00:00:00-04:00,32.61159130273627,32.8670966520087,32.57210475680419,32.85780715942383,86168000
2017-03-21 00:00:00-04:00,33.008778245701905,33.16904942633346,32.455959632915814,32.481510162353516,158119600
2017-03-22 00:00:00-04:00,32.48383882948667,32.89032231515434,32.46293127087589,32.8485107421875,103440800
2017-03-23 00:00:00-04:00,32.811345366901875,32.88567547622643,32.66036720568656,32.73237228393555,81385200
2017-03-24 00:00:00-04:00,32.86708941255506,32.92283698855031,32.59997314245157,32.66733169555664,89582400
2017-03-27 00:00:00-04:00,32.376986788234795,32.8020527568548,32.19813308089915,32.723079681396484,94300400
2017-03-28 00:00:00-04:00,32.7300507478153,33.45707307818211,32.66268864330955,33.401329040527344,133499200
2017-03-29 00:00:00-04:00,33.37346768927786,33.56161452924762,33.25965453442981,33.475669860839844,116760000
2017-03-30 00:00:00-04:00,33.491916468864304,33.563921546624066,33.33164527294501,33.431522369384766,84829200
2017-03-31 00:00:00-04:00,33.38274857130802,33.51050123923409,33.21783084648438,33.368812561035156,78646800
2017-04-03 00:00:00-04:00,33.3804301950063,33.47566078883018,33.227126979208975,33.37810516357422,79942800
2017-04-04 00:00:00-04:00,33.273579357979905,33.65451234114574,33.25499682901389,33.62664031982422,79565600
2017-04-05 00:00:00-04:00,33.49888909208457,33.78691298708864,33.40365495612494,33.45243453979492,110871600
2017-04-06 00:00:00-04:00,33.51514421315511,33.56857031154095,33.32003298082524,33.368812561035156,84596000
2017-04-07 00:00:00-04:00,33.38506697277346,33.48959058441461,33.27822187438636,33.29447937011719,66688800
2017-04-10 00:00:00-04:00,33.35488555716237,33.41992265216681,33.19228927539541,33.2550048828125,75733600
2017-04-11 00:00:00-04:00,33.201570622944516,33.29680474432891,32.53261383073849,32.89728927612305,121517600
2017-04-12 00:00:00-04:00,32.89031685388188,33.01806594990441,32.75327117926465,32.936771392822266,81400000
2017-04-13 00:00:00-04:00,32.96233868042032,33.071508851777054,32.76258087158203,32.76258087158203,71291600
2017-04-17 00:00:00-04:00,32.86244654509966,32.95535918207795,32.72075787493061,32.94374465942383,66328400
2017-04-18 00:00:00-04:00,32.84618481407643,32.99251643903748,32.77650123139038,32.79740524291992,58790000
2017-04-19 00:00:00-04:00,32.955366354837174,32.983238379869675,32.62320936475944,32.676631927490234,69313600
2017-04-20 00:00:00-04:00,32.802056614223744,33.196925582204415,32.788120604475154,33.08543395996094,93278400
2017-04-21 00:00:00-04:00,33.0854345716671,33.141178611692084,32.94839241426589,33.04594802856445,69283600
2017-04-24 00:00:00-04:00,33.33164772083257,33.436171342813466,33.2573176065542,33.364166259765625,68537200
2017-04-25 00:00:00-04:00,33.426882166527854,33.65683342820779,33.41758913002778,33.570892333984375,75486000
2017-04-26 00:00:00-04:00,33.556951462528254,33.5871485103968,33.30377119052804,33.373451232910156,80164800
2017-04-27 00:00:00-04:00,33.42920294149219,33.48495052654035,33.28751426405114,33.39900588989258,56985200
2017-04-28 00:00:00-04:00,33.46869537688325,33.51747496541928,33.27823063021915,33.366493225097656,83441600
2017-05-01 00:00:00-04:00,33.70329775019019,34.19107592893128,33.670779204940786,34.04706573486328,134411600
2017-05-02 00:00:00-04:00,34.270033341479554,34.397785976557294,34.10744068967787,34.263065338134766,181408800
2017-05-03 00:00:00-04:00,33.81709628325627,34.258423257355716,33.51049349534101,34.15854263305664,182788000
2017-05-04 00:00:00-04:00,34.03312086547251,34.17713102206524,33.86820315045931,34.03544235229492,93487600
2017-05-05 00:00:00-04:00,34.08886199145482,34.60451556235956,34.08886199145482,34.59987258911133,109310800
2017-05-08 00:00:00-04:00,34.61613359506124,35.70086339328332,34.61613359506124,35.540592193603516,195009600
2017-05-09 00:00:00-04:00,35.74034343562141,35.974944703199775,35.642787841439414,35.768218994140625,156521600
2017-05-10 00:00:00-04:00,35.684611792345606,35.75661688369108,35.331550797347596,35.59866714477539,103222800
2017-05-11 00:00:00-04:00,35.55666840873533,35.93451145832795,35.52401565717873,35.90652084350586,109020400
2017-05-12 00:00:00-04:00,36.08145076459176,36.4826152156848,36.07445399988878,36.407981872558594,130108000
2017-05-15 00:00:00-04:00,36.38698809620516,36.53625834165533,36.16308450747158,36.3146858215332,104038800
2017-05-16 00:00:00-04:00,36.37067192914475,36.39865899450321,36.08612490171975,36.261051177978516,80194000
2017-05-17 00:00:00-04:00,35.82491042937761,36.051148746221536,34.91762609235375,35.04357147216797,203070800
2017-05-18 00:00:00-04:00,35.281461332887076,35.76425595808123,35.248808573496575,35.577667236328125,134272800
2017-05-19 00:00:00-04:00,35.77358481345351,35.91352367567691,35.598658566511546,35.69894790649414,107843200
2017-05-22 00:00:00-04:00,35.91819029123289,36.05346701939579,35.66396499330366,35.91585922241211,91865600
2017-05-23 00:00:00-04:00,36.128104092161195,36.128104092161195,35.75726125507331,35.87154769897461,79675600
2017-05-24 00:00:00-04:00,35.880876855636345,35.95784484409236,35.60799229232004,35.764259338378906,76712000
2017-05-25 00:00:00-04:00,35.85521802867547,35.99982615869898,35.69195422918175,35.88787078857422,76942400
2017-05-26 00:00:00-04:00,35.918190053923794,35.97416773520595,35.7572573342608,35.82722854614258,87710400
2017-05-30 00:00:00-04:00,35.78292353308563,36.01848966943214,35.761933231199095,35.84123229980469,80507600
2017-05-31 00:00:00-04:00,35.9111908114156,35.95783709649117,35.54034804057223,35.62897491455078,97804800
2017-06-01 00:00:00-04:00,35.72460908592968,35.76192754482833,35.50303651940562,35.7269401550293,65616400
2017-06-02 00:00:00-04:00,35.820244960331294,36.25639343261719,35.65931218145565,36.25639343261719,111082800
2017-06-05 00:00:00-04:00,35.99750178019711,36.02315778162842,35.79225732763157,35.90187454223633,101326800
2017-06-06 00:00:00-04:00,35.89487901550789,36.340358892633205,35.866891943482436,36.02315902709961,106499600
2017-06-07 00:00:00-04:00,36.15610559997341,36.38000929929128,36.03015665508261,36.237735748291016,84278400
2017-06-08 00:00:00-04:00,36.20973726731923,36.27737385798046,36.011486074508156,36.14909744262695,85003200
2017-06-09 00:00:00-04:00,36.19574762712683,36.19574762712683,34.0569826664801,34.74735641479492,259530800
2017-06-12 00:00:00-04:00,33.991667236270516,34.07329734386815,33.238315689142205,33.917030334472656,289229200
2017-06-13 00:00:00-04:00,34.32286800866931,34.39050460173566,33.85406331877485,34.18992233276367,136661600
2017-06-14 00:00:00-04:00,34.40217643242457,34.40217643242457,33.5485351325791,33.856407165527344,126124800
2017-06-15 00:00:00-04:00,33.427245827433296,33.69779575440227,33.16835480472434,33.653480529785156,128661600
2017-06-16 00:00:00-04:00,33.53452607775049,33.70245555275866,33.16601437197612,33.182342529296875,201444400
2017-06-19 00:00:00-04:00,33.50654274521269,34.22490701067864,33.50654274521269,34.13161087036133,130165600
2017-06-20 00:00:00-04:00,34.25522457649516,34.25522457649516,33.805082718131736,33.821407318115234,99600400
2017-06-21 00:00:00-04:00,33.94035780131968,34.06863776160285,33.72811309965877,34.02198791503906,85063200
2017-06-22 00:00:00-04:00,33.99867143871686,34.21557830911251,33.847066533355175,33.96601867675781,76425200
2017-06-23 00:00:00-04:00,33.84939592569432,34.32286268030912,33.844730229312084,34.11761474609375,141757600
2017-06-26 00:00:00-04:00,34.325203022223654,34.58409407868321,33.90771383475765,34.010337829589844,102769600
2017-06-27 00:00:00-04:00,33.82140195973156,34.08962431247457,33.497205491474574,33.52286148071289,99047600
2017-06-28 00:00:00-04:00,33.70012692973329,34.077966496479995,33.389923948078334,34.01266098022461,88329600
2017-06-29 00:00:00-04:00,33.751442936918934,33.84940122297442,33.18467996038145,33.511207580566406,125997600
2017-06-30 00:00:00-04:00,33.69080450663977,33.809756667755465,33.534537439788735,33.59051513671875,92096400
2017-07-03 00:00:00-04:00,33.79110002047496,33.889058328432824,33.375941856750465,33.469234466552734,57111200
2017-07-05 00:00:00-04:00,33.51354182374923,33.77009821983891,33.28730356133165,33.606834411621094,86278400
2017-07-06 00:00:00-04:00,33.357278678447365,33.469230508748545,33.21500515204783,33.28963851928711,96515200
2017-07-07 00:00:00-04:00,33.32928990207068,33.76077620282824,33.32928990207068,33.627830505371094,76806800
2017-07-10 00:00:00-04:00,33.61149630735645,34.0406478572463,33.43890112454079,33.83306884765625,84362400
2017-07-11 00:00:00-04:00,33.756106870978904,34.01733253990827,33.674476741031995,33.94269561767578,79127200
2017-07-12 00:00:00-04:00,34.0219830117112,34.094285281027624,33.777089146964116,33.99166488647461,99538000
2017-07-13 00:00:00-04:00,33.935689270883515,34.633063135723724,33.92169574163644,34.46513366699219,100797600
2017-07-14 00:00:00-04:00,34.51179665731849,34.82899652304178,34.36252634161842,34.761356353759766,80528400
2017-07-17 00:00:00-04:00,34.71004155139567,35.195167319414196,34.65173278939606,34.882633209228516,95174000
2017-07-18 00:00:00-04:00,34.79866970560201,35.015580158689545,34.67505541041189,35.0039176940918,71475200
2017-07-19 00:00:00-04:00,35.09721086454802,35.316452390570916,34.97359656734525,35.22315979003906,83692000
2017-07-20 00:00:00-04:00,35.33510578642444,35.3910834728289,35.02956847742862,35.064552307128906,68974800
2017-07-21 00:00:00-04:00,34.98291607817144,35.08787110783511,34.72402510692991,35.048221588134766,105010400
2017-07-24 00:00:00-04:00,35.12052609331501,35.554343327842105,34.96192444555747,35.47270965576172,85972800
2017-07-25 00:00:00-04:00,35.40507189631283,35.880869706006564,35.40507189631283,35.62431335449219,75415600
2017-07-26 00:00:00-04:00,35.766580341746206,35.90185347841677,35.698940214528086,35.792236328125,63124000
2017-07-27 00:00:00-04:00,35.85988797367008,35.91586566536392,34.35552265338078,35.115867614746094,129905200
2017-07-28 00:00:00-04:00,34.959598604566345,35.03889766086149,34.79633479487512,34.86863708496094,68854800
2017-07-31 00:00:00-04:00,34.9619256652248,35.06221856753329,34.54910227066886,34.68904113769531,79383600
2017-08-01 00:00:00-04:00,34.775356524702985,35.036578710563134,34.61442372845509,34.99692916870117,141474400
2017-08-02 00:00:00-04:00,37.14967750858519,37.25929826393161,36.42198531044248,36.65055465698242,279747200
2017-08-03 00:00:00-04:00,36.62956492560746,36.666883387343745,36.15609806384208,36.28437805175781,108389200
2017-08-04 00:00:00-04:00,36.40098692292772,36.71118633058289,36.31235648709279,36.47562026977539,82239600
2017-08-07 00:00:00-04:00,36.631896793914265,37.065714134129095,36.54093526575073,37.04005813598633,87481200
2017-08-08 00:00:00-04:00,36.99107870186542,37.74442688324003,36.91411071173599,37.336265563964844,144823600
2017-08-09 00:00:00-04:00,37.145007043112756,37.61381169887118,37.11002321457132,37.5648307800293,104526000
2017-08-10 00:00:00-04:00,37.440728471342105,37.464144991105265,36.20675576815626,36.36832046508789,163217200
2017-08-11 00:00:00-04:00,36.66803410047157,37.12931168108011,36.54393440344078,36.87408447265625,105028400
2017-08-14 00:00:00-04:00,37.30494305860583,37.51333732816837,37.17147525923713,37.42904281616211,88490800
2017-08-15 00:00:00-04:00,37.61868845248784,37.979279304781066,37.496928971137315,37.83879089355469,117862000
2017-08-16 00:00:00-04:00,37.918398974713085,38.05186313565876,37.499266844595624,37.686588287353516,110686400
2017-08-17 00:00:00-04:00,37.585912313836886,37.630401566964416,36.958385896268574,36.963069915771484,111762400
2017-08-18 00:00:00-04:00,36.96305956935828,37.347066885327536,36.69612769817061,36.87876510620117,109712400
2017-08-21 00:00:00-04:00,36.87877332531618,36.97009204968353,36.319152717452766,36.81087112426758,105474000
2017-08-22 00:00:00-04:00,37.04969736467046,37.46414547438141,37.000527674536556,37.41263198852539,86418400
2017-08-23 00:00:00-04:00,37.24639418752908,37.57420409591935,37.20190493434896,37.459468841552734,77596400
2017-08-24 00:00:00-04:00,37.56483288999025,37.63742268124129,37.12463156052888,37.29322052001953,79275600
2017-08-25 00:00:00-04:00,37.382192701863595,37.595270895142015,37.29321778239593,37.431365966796875,101920400
2017-08-28 00:00:00-04:00,37.49692845479847,37.93244931203623,37.447755189187646,37.808349609375,103864000
2017-08-29 00:00:00-04:00,37.48757087625533,38.19470421716438,37.46415435064211,38.14553451538086,118067600
2017-08-30 00:00:00-04:00,38.35392525442165,38.37499798184729,38.07528506003867,38.248558044433594,109078400
2017-08-31 00:00:00-04:00,38.31646615507262,38.522520160415745,38.279001140853794,38.400760650634766,107140400
2017-09-01 00:00:00-04:00,38.588065858298776,38.620846838686134,38.31410975659184,38.412452697753906,66364400
2017-09-05 00:00:00-04:00,38.34221494505546,38.459290410536546,37.59527290362859,37.9511833190918,117874000
2017-09-06 00:00:00-04:00,38.09870607394309,38.16426806001229,37.58591487565446,37.91138458251953,86606800
2017-09-07 00:00:00-04:00,37.95352386471447,37.9886486483731,37.54844375110811,37.759178161621094,87714000
2017-09-08 00:00:00-04:00,37.6655272737966,37.73342948681792,37.11995505458365,37.14337158203125,114446000
2017-09-11 00:00:00-04:00,37.58122534500925,37.9441600115112,37.43839313069016,37.81537628173828,126323200
2017-09-12 00:00:00-04:00,38.07527228383362,38.39137738058818,37.176133820114785,37.66550827026367,286856000
2017-09-13 00:00:00-04:00,37.43370418948148,37.45478048638923,36.97477041463821,37.3821907043457,179629600
2017-09-14 00:00:00-04:00,37.227650065689964,37.32364921206685,37.01691212788998,37.0614013671875,95042800
2017-09-15 00:00:00-04:00,37.10590053980153,37.69127790229874,36.99584930982327,37.43605422973633,196458400
2017-09-18 00:00:00-04:00,37.489906957987614,37.58122568121449,36.99584833415508,37.15272903442383,113077600
2017-09-19 00:00:00-04:00,37.34941601604376,37.41029754848057,37.098876362342715,37.166778564453125,83242400
2017-09-20 00:00:00-04:00,36.97242688525048,37.05672135491078,36.019434549093084,36.5439338684082,211805600
2017-09-21 00:00:00-04:00,36.480720848046396,36.480720848046396,35.76655969440442,35.91641616821289,150046800
2017-09-22 00:00:00-04:00,35.483223678269475,35.654156397439955,35.253756810481256,35.56517791748047,186581600
2017-09-25 00:00:00-04:00,35.1203065352328,35.55114347798743,34.92596079442427,35.25143051147461,177549200
2017-09-26 00:00:00-04:00,35.539426612823846,36.04050944239013,35.51835388735533,35.857872009277344,146640000
2017-09-27 00:00:00-04:00,36.01240734810372,36.227825736674355,35.95152583049399,36.11309051513672,102016800
2017-09-28 00:00:00-04:00,36.03348390290061,36.12480261616837,35.75484374443098,35.89065170288086,88022000
2017-09-29 00:00:00-04:00,35.87426667105232,36.08968510459669,35.59094246489845,36.08734130859375,105199200
2017-10-02 00:00:00-04:00,36.1201148049731,36.164604045483955,35.759524008429665,36.014747619628906,74795200
2017-10-03 00:00:00-04:00,36.06157584493663,36.31445922479754,36.0381629005855,36.171627044677734,64921200
2017-10-04 00:00:00-04:00,35.97260570698351,36.02645941627269,35.698649569043745,35.93748092651367,80655200
2017-10-05 00:00:00-04:00,36.10139938192356,36.39643192787527,36.07096218153891,36.38472366333008,85135200
2017-10-06 00:00:00-04:00,36.286365789971555,36.408125260154385,36.1903630620801,36.3636360168457,69630400
2017-10-09 00:00:00-04:00,36.48306898659716,36.69848749112896,36.408142519867425,36.49009323120117,65051600
2017-10-10 00:00:00-04:00,36.54158868903215,36.99584200428656,36.316805827022435,36.50412368774414,62468000
2017-10-11 00:00:00-04:00,36.52051453454513,36.75700564679766,36.4690010530075,36.65632247924805,67622400
2017-10-12 00:00:00-04:00,36.609504008759714,36.84833541539355,36.46432798407981,36.527549743652344,64500400
2017-10-13 00:00:00-04:00,36.698475921204036,36.827259653110794,36.62354947809634,36.75935745239258,65576800
2017-10-16 00:00:00-04:00,36.97243278617943,37.46415119982103,36.91389504992971,37.43605422973633,96486000
2017-10-17 00:00:00-04:00,37.41263876294018,37.667862442712256,37.28385502498088,37.57420349121094,75989200
2017-10-18 00:00:00-04:00,37.56249182653288,37.6303975971512,37.3704899214893,37.40795135498047,65496800
2017-10-19 00:00:00-04:00,36.70316253281427,36.78043277741604,36.29808237735054,36.522865295410156,170336800
2017-10-20 00:00:00-04:00,36.670369288422165,36.937301147460936,36.51817264627665,36.58607482910156,95896400
2017-10-23 00:00:00-04:00,36.735941259504834,36.9232627282481,36.41047159204659,36.567352294921875,87937200
2017-10-24 00:00:00-04:00,36.59544902477302,36.86004073162018,36.574376297553286,36.78511428833008,71028800
2017-10-25 00:00:00-04:00,36.740622061446764,36.89047850874674,36.356614691936855,36.6235466003418,84828400
2017-10-26 00:00:00-04:00,36.81554751044976,36.956039489148395,36.710180312855506,36.857696533203125,68002000
2017-10-27 00:00:00-04:00,37.29788941814448,38.30708263949622,37.15974126637561,38.17829895019531,177816800
2017-10-30 00:00:00-04:00,38.37499212037991,39.353744772461454,38.335186894813674,39.03763961791992,178803200
2017-10-31 00:00:00-04:00,39.3139434540749,39.723707620517025,39.089160540713955,39.580875396728516,144187200
2017-11-01 00:00:00-04:00,39.77521859161404,39.79161087220423,38.777736884549874,39.077449798583984,134551200
2017-11-02 00:00:00-04:00,39.00955056192725,39.4544359476229,38.70046958611845,39.36311721801758,165573600
2017-11-03 00:00:00-04:00,40.74226339588994,40.8031413538152,40.067907548091114,40.39103698730469,237594400
2017-11-06 00:00:00-05:00,40.360587876372925,40.97406563939496,40.20839122660028,40.8007926940918,140105200
2017-11-07 00:00:00-05:00,40.721192302831795,41.03495371627154,40.64860608046916,40.93192672729492,97446000
2017-11-08 00:00:00-05:00,40.896799095851144,41.26675796508789,40.81952886624543,41.26675796508789,97638000
2017-11-09 00:00:00-05:00,41.002163594359004,41.23397426792728,40.540886042815316,41.18246078491211,117930400
2017-11-10 00:00:00-05:00,41.14956662962521,41.21301565458774,40.952173647190214,41.04616928100586,100582000
2017-11-13 00:00:00-05:00,40.77123648552998,41.00622920302583,40.747735779498676,40.881683349609375,67928400
2017-11-14 00:00:00-05:00,40.66313586592022,40.766533229249134,40.22604929365969,40.263648986816406,99130000
2017-11-15 00:00:00-05:00,39.94169485757734,40.02394370669489,39.568057462174664,39.73255157470703,116632400
2017-11-16 00:00:00-05:00,40.226044946587166,40.38819046831197,40.01925382798055,40.20724868774414,94550000
2017-11-17 00:00:00-05:00,40.193140656808716,40.27538951731827,39.864152386176976,39.9839973449707,87598000
2017-11-20 00:00:00-05:00,40.016908448305806,40.08035748628636,39.845364767829516,39.944061279296875,65049600
2017-11-21 00:00:00-05:00,40.13205117379335,40.81822939595705,40.13205117379335,40.6866340637207,100525200
2017-11-22 00:00:00-05:00,40.73833292368564,41.12372079225346,40.66548576342341,41.114322662353516,102355600
2017-11-24 00:00:00-05:00,41.14721889639873,41.2412145322763,41.04146932390689,41.116668701171875,56106800
2017-11-27 00:00:00-05:00,41.135468508289634,41.1425180016889,40.73362945601353,40.909873962402344,82867200
2017-11-28 00:00:00-05:00,40.9592250832226,41.093169047048306,40.385842366921125,40.67018508911133,105715200
2017-11-29 00:00:00-05:00,40.56678622974366,40.63493252710719,39.28137602340477,39.82655715942383,166665600
2017-11-30 00:00:00-05:00,40.04979877142327,40.4516378122689,39.582165655957304,40.38349151611328,166108800
2017-12-01 00:00:00-05:00,39.93700603281037,40.341193737200754,39.596267357262526,40.195499420166016,159037200
2017-12-04 00:00:00-05:00,40.53152717448393,40.56442599873315,39.86180034104557,39.90174865722656,130169600
2017-12-05 00:00:00-05:00,39.72786244384517,40.305946022165216,39.57276641238079,39.864158630371094,109400800
2017-12-06 00:00:00-05:00,39.36128014662739,39.99575976617843,39.116889298352255,39.71611785888672,114240000
2017-12-07 00:00:00-05:00,39.72081723909496,40.05215781871733,39.69261926149448,39.78896713256836,102693200
2017-12-08 00:00:00-05:00,40.06389916876704,40.18374413234362,39.671461863957795,39.80070495605469,93420800
2017-12-11 00:00:00-05:00,39.76076221701826,40.62788581216733,39.66441435406751,40.57618713378906,141095200
2017-12-12 00:00:00-05:00,40.45398970557846,40.51038924141335,40.29184776324786,40.348243713378906,77636800
2017-12-13 00:00:00-05:00,40.53623648978949,40.78062729439513,40.41874015213793,40.4821891784668,95273600
2017-12-14 00:00:00-05:00,40.5127368724377,40.684284111707655,40.33649236124257,40.47043991088867,81906000
2017-12-15 00:00:00-05:00,40.801786686229825,40.92868117596768,40.5268456370442,40.881683349609375,160677200
2017-12-18 00:00:00-05:00,41.09552174916917,41.64070291179925,41.090820891489386,41.4574089050293,117684400
2017-12-19 00:00:00-05:00,41.130772715873974,41.21537023278659,40.90987900028526,41.015625,109745600
2017-12-20 00:00:00-05:00,41.09315609852618,41.222402749704976,40.71246922205646,40.97096252441406,93902400
2017-12-21 00:00:00-05:00,40.92867132591499,41.363409182938334,40.91222370421487,41.12606430053711,83799600
2017-12-22 00:00:00-05:00,41.04851629214197,41.222412152092,41.00621933431013,41.12606430053711,65397600
2017-12-26 00:00:00-05:00,40.136753768272285,40.29419844656074,39.87355950670744,40.082706451416016,132742000
2017-12-27 00:00:00-05:00,39.97225966208692,40.13205297678031,39.88061265261182,40.08975601196289,85992800
2017-12-28 00:00:00-05:00,40.183737696887924,40.38348285656293,40.0615405314737,40.202537536621094,65920800
2017-12-29 00:00:00-05:00,40.07094570366615,40.08739332378841,39.76545455660781,39.76780319213867,103999600
2018-01-02 00:00:00-05:00,39.986353061174896,40.489237224924096,39.774857509538,40.479835510253906,102223600
2018-01-03 00:00:00-05:00,40.54328828814392,41.01797452323995,40.40934432017212,40.4727897644043,118071600
2018-01-04 00:00:00-05:00,40.545634159903784,40.764179210026526,40.43753953848259,40.66078186035156,89738400
2018-01-05 00:00:00-05:00,40.75713404190461,41.210668227095155,40.665487033276754,41.123722076416016,94640000
2018-01-08 00:00:00-05:00,40.97096252441406,41.267051918812435,40.87226247391198,40.97096252441406,82271200
2018-01-09 00:00:00-05:00,41.01798439637255,41.137829405584206,40.75009281024288,40.966285705566406,86336000
2018-01-10 00:00:00-05:00,40.691327962915956,40.95921943935775,40.65372827850578,40.95686721801758,95839600
2018-01-11 00:00:00-05:00,41.02737624645928,41.238871836202,41.00387912695732,41.18952178955078,74670800
2018-01-12 00:00:00-05:00,41.401012500667235,41.67830575348247,41.27646665551336,41.6148567199707,101672400
2018-01-16 00:00:00-05:00,41.80519776267262,42.155338158660705,41.391611922628655,41.40336227416992,118263600
2018-01-17 00:00:00-05:00,41.393957474167365,42.12243618699658,41.140168545447295,42.087188720703125,137547200
2018-01-18 00:00:00-05:00,42.150639532127954,42.3221867851627,41.887448855050266,42.12479019165039,124773600
2018-01-19 00:00:00-05:00,41.97204556581299,42.19998876773405,41.69005504782215,41.936798095703125,129700400
2018-01-22 00:00:00-05:00,41.66420274454242,41.77699822657557,41.499708586222475,41.59370422363281,108434400
2018-01-23 00:00:00-05:00,41.6642002107323,42.16708437027249,41.55140473555881,41.60309982299805,130756400
2018-01-24 00:00:00-05:00,41.65245730262938,41.664207655116506,40.70073612243834,40.9404296875,204420400
2018-01-25 00:00:00-05:00,41.00857612781527,41.11197349291074,40.07330615521337,40.20960235595703,166116000
2018-01-26 00:00:00-05:00,40.41874038429801,40.41874038429801,39.962854017878804,40.303592681884766,156572000
2018-01-29 00:00:00-05:00,39.98635110572601,39.98635110572601,39.26022466106717,39.46936798095703,202561600
2018-01-30 00:00:00-05:00,38.89833863011055,39.33072430737297,38.703294272434796,39.23672866821289,184192800
2018-01-31 00:00:00-05:00,39.21323040732901,39.582170664698516,39.12628425640672,39.344825744628906,129915600
2018-02-01 00:00:00-05:00,39.28372874371465,39.624467437367045,39.187380877335194,39.42707443237305,188923200
2018-02-02 00:00:00-05:00,39.00878354842047,39.19677840314394,37.62232821802913,37.71632385253906,346375200
2018-02-05 00:00:00-05:00,37.38732917324544,38.51059366698159,36.65885058000265,36.77399826049805,290954000
